id_geral,cd_escola,vl_proficiencia_fup,treatment,vl_proficiencia_bl,dumm_rp_08_bl,dumm_rp_09_bl,dumm_rp_14_bl,dumm_rp_23_bl,dumm_rp_24_bl,dumm_rp_49_bl,dumm_rp_50_bl,dumm_rp_64A_bl,dumm_rp_65A_bl,dumm_rp_95_bl,dumm_rp_08p_bl,dumm_rp_14p_bl,dumm_rp_23p_bl,female_coded
10261,33053910.0,85.7616,1,63.667385,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
10263,53003586.0,84.35146,0,22.063707,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10265,35012233.0,53.17472,1,47.85759,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
10266,35019434.0,53.497704,1,87.67495,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
10269,31068624.0,59.59359,1,40.41122,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10270,23024658.0,54.995174,0,38.597374,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
10271,17005264.0,46.218994,0,36.01312,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
10272,35019690.0,74.28639,1,66.717834,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10273,33085498.0,28.974966,0,54.338516,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
10275,35008497.0,77.677956,1,47.761005,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
10277,33027137.0,60.799458,1,43.75973,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
10279,33090149.0,65.55319,0,64.737854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
10281,35001466.0,41.55293,0,71.44501,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
10283,35012269.0,86.58091,0,71.78918,1.0,1.0,1.0,0.0,0.0,,,,,,1.0,1.0,1.0,1
10284,53002610.0,60.069057,1,40.79025,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
10287,35901805.0,67.9191,1,55.37131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
1029,35012233.0,56.55901,1,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,0
10291,53007514.0,84.97372,0,77.147156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10293,35045160.0,72.356125,1,75.20209,0.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
10297,33022003.0,85.033585,1,65.59976,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10298,35002963.0,47.668846,1,28.872828,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
10299,33096694.0,48.94694,0,63.75206,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
103,33004226.0,49.281754,1,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,1
10302,23070218.0,56.344707,1,51.896168,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10304,23190884.0,61.844734,0,41.831978,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
10306,17005060.0,64.69474,1,57.87551,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
10307,23073411.0,65.91878,1,43.358826,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,1.0,0.0,1
10308,23100575.0,48.25906,0,40.881863,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
10309,35925639.0,54.965794,1,50.096687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1031,35012269.0,49.2591,0,,,,,,,0.0,1.0,1.0,1.0,0.0,,,,0
10310,23131802.0,83.68411,1,56.638687,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10311,23252294.0,75.724945,1,55.005714,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10312,23140780.0,43.761566,0,33.262775,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
10313,17046270.0,58.025574,0,48.932034,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
10314,23100133.0,40.772,0,46.638176,1.0,0.0,1.0,1.0,0.0,,,,,,1.0,1.0,0.0,1
10317,53001044.0,35.134384,1,32.76892,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
10318,33074186.0,41.480175,0,42.776966,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10321,33038473.0,77.651474,1,79.489975,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
10322,35005204.0,44.96103,0,39.751453,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
10323,35011666.0,84.682365,0,76.533,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
10326,35008758.0,76.97272,1,82.25571,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
10328,33042543.0,60.279152,1,59.488373,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
10329,53007492.0,50.25275,0,57.41541,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
1033,35012300.0,53.93616,1,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,1
10331,17018390.0,54.163456,0,38.50967,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
10332,17014727.0,66.321144,1,65.28349,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
10333,53002598.0,64.434135,1,84.623116,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10334,35006567.0,73.54805,0,61.206715,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
10335,33079374.0,75.02926,0,48.81571,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
10337,53007492.0,62.854816,0,64.01393,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
10339,33014760.0,69.548836,0,54.502384,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
10341,33106630.0,36.694687,1,41.559326,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
10342,33086613.0,51.195915,0,63.69014,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
10343,33106681.0,39.23937,0,36.203495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
10345,35012026.0,61.366127,0,,,,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
10346,53019806.0,48.391693,0,35.803505,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
10347,35010686.0,65.72054,1,48.91647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10348,35012348.0,41.223907,0,34.438187,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
1035,35012300.0,46.95391,1,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,0
10350,33028109.0,56.789734,0,38.38783,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1
10351,33058741.0,38.108215,0,53.14377,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10352,23169413.0,58.464638,0,53.675655,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
10353,17034027.0,52.95253,1,49.03405,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10354,23163402.0,41.774372,0,53.111153,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
10356,33018340.0,43.8868,0,47.509045,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
10357,35011782.0,55.35273,1,25.6567,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
10358,33018910.0,80.820816,1,49.676292,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
10359,17004950.0,59.980675,1,65.46049,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
10363,33008841.0,59.37515,0,43.952053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10364,35924465.0,67.8202,0,58.63339,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,1
10365,33097046.0,63.484898,1,57.271523,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10367,33058180.0,34.83331,0,25.847095,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10368,35911331.0,50.89915,1,51.71684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1
10369,35006567.0,64.08802,0,72.080284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1
1037,35012324.0,61.686306,1,,,,,,,1.0,1.0,0.0,1.0,1.0,,,,1
10373,35009003.0,72.32775,0,75.77267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
10375,35012348.0,56.29512,0,44.882526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
10377,33040150.0,44.812572,1,52.41709,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
10378,35011587.0,66.350044,1,60.96785,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
10379,35019409.0,64.494804,0,64.61109,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1
10381,33106711.0,61.29207,0,57.234524,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
10382,33075174.0,70.021095,0,48.80997,1.0,0.0,0.0,0.0,1.0,,,,,,1.0,1.0,1.0,1
10383,33048517.0,73.34207,0,60.844418,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
10384,35042171.0,54.401604,0,43.80228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
10385,33090149.0,59.9088,0,65.834854,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10391,33052069.0,94.88102,1,85.23439,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10392,23047895.0,70.41146,1,72.107216,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
10393,35002914.0,58.257736,1,49.146454,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10394,35041634.0,64.82676,1,,,,,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
10396,33048517.0,43.45241,0,40.473866,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
10397,53007387.0,48.748825,1,48.53108,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
10399,35049220.0,37.01085,0,30.298067,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
10402,33069921.0,32.16936,1,23.402885,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,1
10403,35002926.0,85.666306,0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
10406,33026904.0,57.516033,1,38.92286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1
10409,33002614.0,64.22588,1,54.34757,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1041,35012348.0,50.35637,0,,,,,,,0.0,0.0,0.0,,,,,,1
10410,35924465.0,73.118546,0,73.0339,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
10411,33017093.0,58.659706,1,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10412,33104344.0,80.305214,1,46.14498,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10414,35921725.0,57.249866,0,48.888218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
10417,17019176.0,56.57304,0,41.113976,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0
10418,23188545.0,74.15561,0,77.7482,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
10419,23036010.0,64.06626,1,43.36189,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
1042,35012348.0,75.693245,0,,,,,,,1.0,1.0,0.0,0.0,1.0,,,,1
10420,23077387.0,49.215816,0,42.682934,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
10421,23264063.0,64.88895,1,59.423645,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
10424,33033170.0,58.229748,0,42.887405,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
10426,23255528.0,82.48708,0,73.78792,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10427,33040150.0,40.395298,1,,,,,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0
10428,33032360.0,38.66487,0,58.33289,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
10429,33099189.0,45.74533,0,24.75558,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
10430,35924003.0,52.899612,0,32.205807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10435,35917758.0,54.93921,1,43.53939,0.0,0.0,0.0,1.0,0.0,,,,,,0.0,1.0,0.0,1
10438,23072374.0,47.70474,0,38.07537,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
10439,17000386.0,52.76142,1,42.987206,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,1
1044,35012359.0,54.738014,1,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,1
10441,23265876.0,43.609356,0,50.56687,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
10442,23068566.0,53.677197,1,46.905563,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
10444,33014086.0,49.773716,1,22.293015,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
10445,33025100.0,29.750483,1,57.278545,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
10446,35008825.0,61.121384,0,48.085815,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
10447,53014812.0,85.965546,0,77.1921,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
10448,17000386.0,58.4186,1,48.616276,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1
1045,35012359.0,45.276707,1,,,,,,,1.0,1.0,0.0,0.0,1.0,,,,0
10450,35019823.0,65.36412,1,55.70216,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
10451,35008667.0,66.87758,0,68.05019,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
10452,23070820.0,70.887314,1,43.411507,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
10453,35005307.0,66.6867,1,34.757633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10454,33132879.0,52.15427,0,57.880367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
10457,33110220.0,68.96679,1,59.657063,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10458,23188545.0,77.42204,0,63.917248,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
10459,35012129.0,32.898857,0,33.532448,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,,1
10462,33008892.0,58.19136,0,57.418625,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10463,35901404.0,54.964825,0,54.585487,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
10464,33039569.0,56.74666,0,47.595497,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10465,35012221.0,56.97187,0,25.708385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
10466,23065842.0,64.56862,1,53.890343,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
10467,33017000.0,39.44263,0,25.405146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
10469,35907352.0,33.774574,1,58.34712,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
10470,35925639.0,81.277916,1,70.84427,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
10474,35046760.0,51.871613,1,56.706985,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1
10475,17021685.0,57.96206,1,57.137768,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
10476,53014316.0,50.233818,0,37.014374,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10477,33099243.0,68.823975,1,40.921062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10479,53003578.0,67.92455,1,58.531776,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0
1048,35013821.0,66.50546,1,,,,,,,0.0,1.0,0.0,0.0,1.0,,,,1
10484,33094098.0,54.41666,0,27.319366,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10485,33013535.0,80.58698,1,57.051556,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
10486,23071354.0,68.50406,1,56.002113,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
10487,35909488.0,75.15305,1,71.95746,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
10489,53011597.0,80.80909,0,56.85485,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1049,35014011.0,54.85917,1,,,,,,,1.0,1.0,,,1.0,,,,0
10491,31068608.0,40.3113,1,56.72123,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
10494,17005264.0,51.9296,0,54.710545,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,1.0,1.0,0.0,1
10496,33000042.0,55.914486,0,57.727833,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
10498,23165430.0,62.386063,1,53.464382,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10499,33047936.0,47.91048,0,37.51178,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
10500,33039186.0,83.90463,1,68.82178,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
10501,33104352.0,73.6329,0,47.412224,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
10502,23067268.0,66.54283,0,56.356342,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
10503,35901748.0,67.22614,0,72.9398,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
10505,33045437.0,66.93015,0,61.491074,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
10506,33016550.0,39.10553,1,43.5534,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
10507,35191206.0,54.841618,0,52.72923,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1051,35014126.0,73.79456,0,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,0
10510,35005373.0,33.35504,0,68.77606,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10511,33026440.0,70.86186,1,52.17836,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,0.0,,1
10512,35008199.0,57.477955,0,41.71367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
10513,35921749.0,60.11221,1,50.583485,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
10514,33126267.0,71.23487,1,69.4129,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
10516,35014285.0,71.48883,1,67.86672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
10517,35049220.0,60.024178,0,50.160027,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
10518,35005307.0,64.23919,1,51.953976,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
10519,33094098.0,54.71791,0,36.80999,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0
1052,35014126.0,35.847,0,,,,,,,1.0,1.0,0.0,0.0,1.0,,,,0
10520,33104379.0,69.43218,0,40.456425,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10521,33017093.0,67.32114,1,69.12039,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,1
10522,35018089.0,81.83036,1,70.664734,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
10523,23002590.0,64.79836,0,42.518814,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
10525,35019604.0,43.055695,0,28.185856,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
10526,35002148.0,66.59798,1,61.21895,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
10527,35901805.0,64.49657,1,57.04181,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
10528,35039676.0,71.08216,0,71.17781,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1
10529,17005264.0,52.535225,0,40.95977,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10530,33106614.0,85.23992,0,71.95903,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
10531,33045062.0,39.158096,1,,,,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,,1
10532,35903899.0,76.8603,0,65.62216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
10533,23035684.0,64.41814,0,42.334694,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
10534,23001011.0,51.58794,1,29.193474,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1
10535,53007387.0,43.47483,1,52.08306,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10536,17024790.0,78.05372,0,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1
10538,23025204.0,59.54601,0,44.025326,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
